#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABCB4	TGS1	4435637	4434751	9606.ENSP00000265723	9606.ENSP00000260129	0	0	0	0	0.061	0	0.900	0.041	0.902
PAFAH1B1	CSNK1D	4446653	4439689	9606.ENSP00000380378	9606.ENSP00000324464	0	0	0	0	0.062	0	0.900	0	0.902
ARIH2	TRIM41	4441860	4439396	9606.ENSP00000348769	9606.ENSP00000320869	0	0	0	0	0.061	0	0.900	0	0.902
AREL1	TRIM41	4441854	4439396	9606.ENSP00000348714	9606.ENSP00000320869	0	0	0	0	0.051	0.051	0.900	0	0.902
AREL1	ZNRF2	4441854	4439644	9606.ENSP00000348714	9606.ENSP00000323879	0	0	0	0	0.063	0	0.900	0	0.902
HLA-E	TRIM14	4444757	4441399	9606.ENSP00000365817	9606.ENSP00000344208	0	0	0	0	0.065	0	0.900	0	0.902
YBX1	RBM22	4443961	4432775	9606.ENSP00000361626	9606.ENSP00000199814	0	0	0	0	0.063	0	0.900	0	0.902
DXO	TJAP1	4444542	4443938	9606.ENSP00000364498	9606.ENSP00000361522	0	0	0	0	0	0	0	0.902	0.902
HLA-DRB1	RILP	4442321	4437750	9606.ENSP00000353099	9606.ENSP00000301336	0	0	0	0	0.069	0	0.900	0	0.902
TRIM11	FBXO9	4436592	4433894	9606.ENSP00000284551	9606.ENSP00000244426	0	0	0	0	0.061	0	0.900	0	0.902
PSMC3	ANAPC16	4451553	4451237	9606.ENSP00000481029	9606.ENSP00000477760	0	0	0	0	0.062	0	0.900	0	0.902
CDC16	STUB1	4442371	4433095	9606.ENSP00000353549	9606.ENSP00000219548	0	0	0	0	0.067	0	0.900	0	0.902
WBP11	SRSF1	4434825	4434667	9606.ENSP00000261167	9606.ENSP00000258962	0	0	0	0	0.064	0	0.900	0	0.902
SNX9	SCARB2	4445995	4435511	9606.ENSP00000376024	9606.ENSP00000264896	0	0	0	0	0.063	0	0.900	0	0.902
YIPF6	PICALM	4448909	4446137	9606.ENSP00000417573	9606.ENSP00000377015	0	0	0	0	0.062	0	0.900	0	0.902
KLHL5	AREL1	4449268	4441854	9606.ENSP00000423897	9606.ENSP00000348714	0	0	0	0	0.063	0	0.900	0	0.902
TFG	CTSC	4433787	4433384	9606.ENSP00000240851	9606.ENSP00000227266	0	0	0	0	0.062	0	0.900	0	0.902
KLHL5	FBXO9	4449268	4433894	9606.ENSP00000423897	9606.ENSP00000244426	0	0	0	0	0.062	0	0.900	0	0.902
BTBD1	KEAP1	4434934	4432712	9606.ENSP00000261721	9606.ENSP00000171111	0	0	0	0.572	0.061	0	0.900	0.059	0.902
AREL1	TRIM37	4441854	4435049	9606.ENSP00000348714	9606.ENSP00000262294	0	0	0	0	0.051	0.051	0.900	0	0.902
ITGB3BP	RAD21	4443665	4437395	9606.ENSP00000360133	9606.ENSP00000297338	0	0	0	0	0.061	0	0.900	0.043	0.902
PSMC3	GLI3	4451553	4446476	9606.ENSP00000481029	9606.ENSP00000379258	0	0	0	0	0.052	0.050	0.900	0	0.902
CDC23	KLHL20	4446340	4432835	9606.ENSP00000378350	9606.ENSP00000209884	0	0	0	0	0.061	0	0.900	0	0.902
HNRNPA3	WBP11	4446035	4434825	9606.ENSP00000376309	9606.ENSP00000261167	0	0	0	0	0.061	0	0.900	0	0.902
MAPRE1	HAUS3	4444588	4433864	9606.ENSP00000364721	9606.ENSP00000243706	0	0	0	0	0.061	0	0.900	0	0.902
HMOX2	TMBIM1	4451218	4448525	9606.ENSP00000477572	9606.ENSP00000409738	0	0	0	0	0.063	0	0.900	0	0.902
MAML3	NCOR1	4449159	4435844	9606.ENSP00000421180	9606.ENSP00000268712	0	0	0	0	0.061	0	0.900	0	0.902
PSMA1	CTNNB1	4448731	4441426	9606.ENSP00000414359	9606.ENSP00000344456	0	0	0	0	0.049	0.052	0.900	0.046	0.902
YBX1	SNRNP48	4443961	4440997	9606.ENSP00000361626	9606.ENSP00000339834	0	0	0	0	0.063	0	0.900	0	0.902
UTP11L	CSNK1D	4444078	4439689	9606.ENSP00000362105	9606.ENSP00000324464	0	0	0	0	0.046	0	0.900	0.062	0.902
KLHL12	SCYL1	4442845	4435930	9606.ENSP00000356230	9606.ENSP00000270176	0	0	0	0	0.061	0	0.900	0	0.902
TUBB	CTSC	4440915	4433384	9606.ENSP00000339001	9606.ENSP00000227266	0	0	0	0	0	0	0.900	0.067	0.902
NCBP2	TCEB2	4439879	4435055	9606.ENSP00000326806	9606.ENSP00000262306	0	0	0	0	0.061	0	0.900	0	0.902
SNRNP200	POLR2C	4439101	4433073	9606.ENSP00000317123	9606.ENSP00000219252	0	0	0	0	0.066	0	0.900	0	0.902
GBF1	KIF1B	4443437	4435340	9606.ENSP00000359000	9606.ENSP00000263934	0	0	0	0	0.067	0	0.900	0	0.902
FBXO9	KEAP1	4433894	4432712	9606.ENSP00000244426	9606.ENSP00000171111	0	0	0	0	0.062	0	0.900	0	0.902
CTNNB1	PSMB4	4441426	4436872	9606.ENSP00000344456	9606.ENSP00000290541	0	0	0	0	0.061	0	0.900	0.044	0.902
YIPF6	SNX9	4448909	4445995	9606.ENSP00000417573	9606.ENSP00000376024	0	0	0	0	0.061	0	0.900	0	0.902
SP1	CPT1A	4440095	4435626	9606.ENSP00000329357	9606.ENSP00000265641	0	0	0	0	0	0	0.900	0.066	0.902
EXOC3	MLLT4	4449330	4445990	9606.ENSP00000425587	9606.ENSP00000375960	0	0	0	0	0.062	0	0.900	0	0.902
RNF111	BTBD1	4450438	4434934	9606.ENSP00000453872	9606.ENSP00000261721	0	0	0	0	0.062	0	0.900	0	0.902
TRIM41	FBXO9	4439396	4433894	9606.ENSP00000320869	9606.ENSP00000244426	0	0	0	0	0.061	0	0.900	0	0.902
FBXL7	TRIM41	4449258	4439396	9606.ENSP00000423630	9606.ENSP00000320869	0	0	0	0	0.064	0	0.900	0	0.902
NCOR1	POLR2C	4435844	4433073	9606.ENSP00000268712	9606.ENSP00000219252	0	0	0	0	0.062	0	0.900	0	0.902
WWP1	ARIH2	4449416	4441860	9606.ENSP00000427793	9606.ENSP00000348769	0	0	0	0	0	0	0.900	0.065	0.902
FARP2	RAP1B	4435366	4434137	9606.ENSP00000264042	9606.ENSP00000250559	0	0	0	0	0.052	0	0.900	0.057	0.902
PSMC3	CDC16	4451553	4442371	9606.ENSP00000481029	9606.ENSP00000353549	0	0	0	0	0.065	0	0.900	0	0.902
RNF130	FBXL7	4449536	4449258	9606.ENSP00000430237	9606.ENSP00000423630	0	0	0	0	0.061	0	0.900	0.043	0.902
KLHL5	FBXL7	4449268	4449258	9606.ENSP00000423897	9606.ENSP00000423630	0	0	0	0	0.061	0	0.900	0	0.902
PCF11	RBM22	4437472	4432775	9606.ENSP00000298281	9606.ENSP00000199814	0	0	0	0	0.046	0.064	0.900	0	0.902
MAPRE1	ITGB3BP	4444588	4443665	9606.ENSP00000364721	9606.ENSP00000360133	0	0	0	0	0	0	0.900	0.062	0.902
TNKS	PSMB4	4438707	4436872	9606.ENSP00000311579	9606.ENSP00000290541	0	0	0	0	0	0.063	0.900	0	0.902
FBXL7	HERC1	4449258	4447646	9606.ENSP00000423630	9606.ENSP00000390158	0	0	0	0	0.064	0	0.900	0	0.902
SNX9	STAM	4445995	4444899	9606.ENSP00000376024	9606.ENSP00000366746	0	0	0	0	0.061	0	0.900	0.043	0.902
ARIH2	TRIM37	4441860	4435049	9606.ENSP00000348769	9606.ENSP00000262294	0	0	0	0	0.061	0	0.900	0	0.902
NUP214	HDAC6	4442243	4440521	9606.ENSP00000352400	9606.ENSP00000334061	0	0	0	0	0.062	0	0.900	0	0.902
NCOA2	ACADM	4448095	4443625	9606.ENSP00000399968	9606.ENSP00000359871	0	0	0	0	0	0	0.900	0.061	0.902
CDC23	PSME2	4446340	4432984	9606.ENSP00000378350	9606.ENSP00000216802	0	0	0	0	0.063	0	0.900	0.042	0.902
ANAPC16	PSMC4	4451237	4432671	9606.ENSP00000477760	9606.ENSP00000157812	0	0	0	0	0.062	0	0.900	0	0.902
HERC1	CCNF	4447646	4446633	9606.ENSP00000390158	9606.ENSP00000380256	0	0	0	0	0.062	0	0.900	0	0.902
SUN2	UBE2I	4447251	4441792	9606.ENSP00000385616	9606.ENSP00000348056	0	0	0	0	0.061	0	0.900	0	0.902
TRAPPC4	MCFD2	4449767	4447405	9606.ENSP00000436005	9606.ENSP00000386651	0	0	0	0	0.063	0	0.900	0	0.902
GDI1	DENND4B	4447833	4442499	9606.ENSP00000394071	9606.ENSP00000354597	0	0	0	0	0.063	0	0.900	0	0.902
PRKCSH	C4A	4450801	4447940	9606.ENSP00000466134	9606.ENSP00000396688	0	0	0	0	0.067	0	0.900	0	0.902
GBF1	KIFAP3	4443437	4442491	9606.ENSP00000359000	9606.ENSP00000354560	0	0	0	0	0.062	0	0.900	0	0.902
YBX1	WBP11	4443961	4434825	9606.ENSP00000361626	9606.ENSP00000261167	0	0	0	0	0.065	0	0.900	0	0.902
GDI2	SDCBP	4445338	4434752	9606.ENSP00000369538	9606.ENSP00000260130	0	0	0	0	0.064	0	0.900	0	0.902
CCNC	CD36	4449479	4448068	9606.ENSP00000428982	9606.ENSP00000399421	0	0	0	0	0.063	0	0.900	0	0.902
STAM	IL2RB	4444899	4432931	9606.ENSP00000366746	9606.ENSP00000216223	0	0	0	0	0	0	0.900	0.062	0.902
SEC31A	CTSC	4446393	4433384	9606.ENSP00000378721	9606.ENSP00000227266	0	0	0	0	0.048	0	0.900	0.056	0.902
RAB37	TNFRSF1B	4446048	4444700	9606.ENSP00000376390	9606.ENSP00000365435	0	0	0	0	0.063	0	0.900	0	0.902
POLR3GL	SNAPC4	4443298	4437497	9606.ENSP00000358320	9606.ENSP00000298532	0	0	0	0	0.061	0	0.900	0	0.902
SP1	POLR2C	4440095	4433073	9606.ENSP00000329357	9606.ENSP00000219252	0	0	0	0	0.045	0.050	0.900	0.050	0.902
SNRNP48	SNRNP40	4440997	4435298	9606.ENSP00000339834	9606.ENSP00000263694	0	0	0	0	0.061	0	0.900	0	0.902
PICALM	IL7R	4446137	4438199	9606.ENSP00000377015	9606.ENSP00000306157	0	0	0	0	0.062	0	0.900	0	0.902
IMPDH1	GNS	4441488	4434603	9606.ENSP00000345096	9606.ENSP00000258145	0	0	0	0	0.064	0	0.900	0	0.902
MGAM	HGSNAT	4450229	4445246	9606.ENSP00000447378	9606.ENSP00000368965	0	0	0	0	0.061	0	0.900	0	0.902
FBXL7	KLHL20	4449258	4432835	9606.ENSP00000423630	9606.ENSP00000209884	0	0	0	0	0.061	0	0.900	0	0.902
CREG1	IMPDH1	4443557	4441488	9606.ENSP00000359540	9606.ENSP00000345096	0	0	0	0	0.069	0	0.900	0	0.902
AP1G1	SNX5	4446158	4444938	9606.ENSP00000377148	9606.ENSP00000366998	0	0	0	0	0.060	0	0.900	0.044	0.902
RNF216	IFIH1	4445894	4435285	9606.ENSP00000374552	9606.ENSP00000263642	0	0	0	0	0.064	0	0.900	0	0.902
HGSNAT	TNFRSF1B	4445246	4444700	9606.ENSP00000368965	9606.ENSP00000365435	0	0	0	0	0.061	0	0.900	0	0.902
SPTB	USO1	4450367	4450134	9606.ENSP00000451752	9606.ENSP00000444850	0	0	0	0	0.062	0	0.900	0	0.902
WWP1	FBXL7	4449416	4449258	9606.ENSP00000427793	9606.ENSP00000423630	0	0	0	0	0.062	0	0.900	0.044	0.902
SNRNP48	POLR2C	4440997	4433073	9606.ENSP00000339834	9606.ENSP00000219252	0	0	0	0	0.064	0	0.900	0	0.902
IFI27	HLA-E	4451772	4444757	9606.ENSP00000483430	9606.ENSP00000365817	0	0	0	0	0.069	0	0.900	0	0.902
PPP6R3	SEC24C	4446190	4441332	9606.ENSP00000377390	9606.ENSP00000343405	0	0	0	0	0.064	0	0.900	0	0.902
HLA-DRB1	SEC24C	4442321	4441332	9606.ENSP00000353099	9606.ENSP00000343405	0	0	0	0	0.061	0	0.900	0	0.902
ZNRF2	STUB1	4439644	4433095	9606.ENSP00000323879	9606.ENSP00000219548	0	0	0	0	0.053	0	0.900	0.050	0.902
PAFAH1B1	HAUS3	4446653	4433864	9606.ENSP00000380378	9606.ENSP00000243706	0	0	0	0	0.061	0	0.900	0	0.902
IL7R	SCARB2	4438199	4435511	9606.ENSP00000306157	9606.ENSP00000264896	0	0	0	0	0.062	0	0.900	0	0.902
PAFAH1B1	RAD21	4446653	4437395	9606.ENSP00000380378	9606.ENSP00000297338	0	0	0	0	0.061	0	0.900	0	0.902
KLHL5	ARIH2	4449268	4441860	9606.ENSP00000423897	9606.ENSP00000348769	0	0	0	0	0.061	0	0.900	0.048	0.902
RNPC3	GTF2F2	4449651	4441082	9606.ENSP00000432886	9606.ENSP00000340823	0	0	0	0	0.061	0	0.900	0	0.902
ANAPC16	PSMA5	4451237	4435972	9606.ENSP00000477760	9606.ENSP00000271308	0	0	0	0	0.063	0	0.900	0	0.902
WWP1	KEAP1	4449416	4432712	9606.ENSP00000427793	9606.ENSP00000171111	0	0.003	0	0	0.048	0	0.900	0.059	0.902
FEM1B	BTBD1	4438315	4434934	9606.ENSP00000307298	9606.ENSP00000261721	0	0	0	0	0.061	0	0.900	0.046	0.902
SNRNP48	SF3B1	4440997	4440663	9606.ENSP00000339834	9606.ENSP00000335321	0	0	0	0	0.062	0	0.900	0	0.902
CD79B	ITPR3	4446076	4444368	9606.ENSP00000376544	9606.ENSP00000363435	0	0	0	0	0	0	0.900	0.064	0.902
GSDMD	PPBP	4449662	4437223	9606.ENSP00000433209	9606.ENSP00000296028	0	0	0	0	0.061	0	0.900	0	0.902
WWP1	CDC23	4449416	4446340	9606.ENSP00000427793	9606.ENSP00000378350	0	0	0	0	0.064	0	0.900	0.044	0.902
IFT20	DYNLRB1	4450745	4441958	9606.ENSP00000464443	9606.ENSP00000349679	0	0	0	0	0.062	0	0.900	0	0.902
PIK3R1	SP1	4449428	4440095	9606.ENSP00000428056	9606.ENSP00000329357	0	0	0	0	0	0	0.900	0.064	0.902
GSDMD	RAB27A	4449662	4446527	9606.ENSP00000433209	9606.ENSP00000379601	0	0	0	0	0.065	0	0.900	0	0.902
TRIM37	FBXO9	4435049	4433894	9606.ENSP00000262294	9606.ENSP00000244426	0	0	0	0	0.061	0	0.900	0	0.902
FBXL7	TRIM37	4449258	4435049	9606.ENSP00000423630	9606.ENSP00000262294	0	0	0	0	0.064	0	0.900	0	0.902
GDI2	DENND4B	4445338	4442499	9606.ENSP00000369538	9606.ENSP00000354597	0	0	0	0	0.063	0	0.900	0	0.902
FEM1B	KEAP1	4438315	4432712	9606.ENSP00000307298	9606.ENSP00000171111	0	0	0	0	0.064	0	0.900	0	0.902
STAM	PACSIN2	4444899	4435223	9606.ENSP00000366746	9606.ENSP00000263246	0	0	0	0.558	0.061	0	0.900	0.054	0.902
SLIT2	LHX4	4449223	4435305	9606.ENSP00000422591	9606.ENSP00000263726	0	0	0	0	0.061	0	0.900	0	0.902
POM121	NPM1	4446387	4437352	9606.ENSP00000378687	9606.ENSP00000296930	0	0	0	0	0	0	0.900	0.068	0.902
HERC1	CDC23	4447646	4446340	9606.ENSP00000390158	9606.ENSP00000378350	0	0	0	0	0.063	0	0.900	0	0.902
CTCF	POLR2C	4435355	4433073	9606.ENSP00000264010	9606.ENSP00000219252	0	0	0	0	0	0.050	0.900	0.054	0.902
KLHL5	KLHL20	4449268	4432835	9606.ENSP00000423897	9606.ENSP00000209884	0	0	0.349	0.919	0	0	0.900	0	0.902
DNM2	HLA-DRB1	4445839	4442321	9606.ENSP00000373905	9606.ENSP00000353099	0	0	0	0	0.062	0	0.900	0.046	0.902
SRRM2	POLR2C	4437792	4433073	9606.ENSP00000301740	9606.ENSP00000219252	0	0	0	0	0.067	0	0.900	0	0.902
RNF111	KEAP1	4450438	4432712	9606.ENSP00000453872	9606.ENSP00000171111	0	0	0	0	0.064	0	0.900	0	0.902
TMBIM1	PTPRB	4448525	4440613	9606.ENSP00000409738	9606.ENSP00000334928	0	0	0	0	0.061	0	0.900	0	0.902
FBXO9	KLHL20	4433894	4432835	9606.ENSP00000244426	9606.ENSP00000209884	0	0	0	0	0.062	0	0.900	0	0.902
CRCP	SNAPC4	4446396	4437497	9606.ENSP00000378736	9606.ENSP00000298532	0	0	0	0	0.061	0	0.900	0	0.902
POLR2C	RBM22	4433073	4432775	9606.ENSP00000219252	9606.ENSP00000199814	0	0	0	0	0.065	0	0.900	0	0.902
WBP11	LSM8	4434825	4434090	9606.ENSP00000261167	9606.ENSP00000249299	0	0	0	0	0.064	0	0.900	0	0.902
TLE4	XIAP	4444744	4443692	9606.ENSP00000365720	9606.ENSP00000360242	0	0	0	0	0.062	0	0.900	0	0.902
AP1G1	PIK3C2A	4446158	4435668	9606.ENSP00000377148	9606.ENSP00000265970	0	0	0	0	0.062	0	0.900	0	0.902
CREG1	SDCBP	4443557	4434752	9606.ENSP00000359540	9606.ENSP00000260130	0	0	0	0	0.061	0	0.900	0	0.902
TUBB	GNS	4440915	4434603	9606.ENSP00000339001	9606.ENSP00000258145	0	0	0	0	0	0	0.900	0.068	0.902
DCTN2	COG4	4448498	4439024	9606.ENSP00000408910	9606.ENSP00000315775	0	0	0	0	0	0	0.900	0.069	0.902
ZNRF2	KLHL20	4439644	4432835	9606.ENSP00000323879	9606.ENSP00000209884	0	0	0	0	0.061	0	0.900	0	0.902
GDI1	TRAPPC12	4447833	4439680	9606.ENSP00000394071	9606.ENSP00000324318	0	0	0	0	0.062	0	0.900	0	0.902
SCAMP1	TMBIM1	4451552	4448525	9606.ENSP00000481022	9606.ENSP00000409738	0	0	0	0	0.061	0	0.900	0	0.902
ZNRF2	TRIM37	4439644	4435049	9606.ENSP00000323879	9606.ENSP00000262294	0	0	0	0	0.062	0	0.900	0	0.902
ZNRF2	TRIM41	4439644	4439396	9606.ENSP00000323879	9606.ENSP00000320869	0	0	0	0	0.062	0	0.900	0	0.902
TMBIM1	CD36	4448525	4448068	9606.ENSP00000409738	9606.ENSP00000399421	0	0	0	0	0.062	0	0.900	0	0.902
MYL6	ITGA1	4450215	4436503	9606.ENSP00000446955	9606.ENSP00000282588	0	0	0	0	0.063	0	0.900	0	0.902
COL15A1	CTSS	4444486	4443237	9606.ENSP00000364140	9606.ENSP00000357981	0	0	0	0	0.061	0	0.900	0	0.902
TMBIM1	CD59	4448525	4446463	9606.ENSP00000409738	9606.ENSP00000379191	0	0	0	0	0.062	0	0.900	0.048	0.902
DUT	DUSP1	4445481	4433734	9606.ENSP00000370376	9606.ENSP00000239223	0	0	0	0	0.064	0	0.900	0	0.902
ZNRF2	TRIM11	4439644	4436592	9606.ENSP00000323879	9606.ENSP00000284551	0	0	0	0	0.062	0	0.900	0	0.902
KLHL5	TCEB2	4449268	4435055	9606.ENSP00000423897	9606.ENSP00000262306	0	0	0	0	0	0	0.900	0.065	0.902
ARIH2	KEAP1	4441860	4432712	9606.ENSP00000348769	9606.ENSP00000171111	0	0	0	0	0.062	0	0.900	0.048	0.902
WWP1	TRIM41	4449416	4439396	9606.ENSP00000427793	9606.ENSP00000320869	0	0	0	0	0.051	0.050	0.900	0.048	0.902
KLHL5	CDC23	4449268	4446340	9606.ENSP00000423897	9606.ENSP00000378350	0	0	0	0	0.061	0	0.900	0	0.902
GDI2	GRN	4445338	4432632	9606.ENSP00000369538	9606.ENSP00000053867	0	0	0	0	0	0	0.900	0.069	0.902
PPIB	COL6A3	4437619	4437161	9606.ENSP00000300026	9606.ENSP00000295550	0	0	0	0	0	0	0.900	0.065	0.902
RING1	MAPK14	4444430	4433482	9606.ENSP00000363787	9606.ENSP00000229795	0	0	0	0	0.063	0	0.900	0	0.902
HNRNPF	WBP11	4448121	4434825	9606.ENSP00000400433	9606.ENSP00000261167	0	0	0	0	0.069	0	0.900	0	0.902
CDC16	PSMC4	4442371	4432671	9606.ENSP00000353549	9606.ENSP00000157812	0	0	0	0	0.065	0	0.900	0	0.902
COG4	COPE	4439024	4435143	9606.ENSP00000315775	9606.ENSP00000262812	0	0	0	0	0.062	0	0.900	0	0.902
RNF111	KLHL5	4450438	4449268	9606.ENSP00000453872	9606.ENSP00000423897	0	0	0	0	0.067	0	0.900	0	0.902
RNF111	FBXL7	4450438	4449258	9606.ENSP00000453872	9606.ENSP00000423630	0	0	0	0	0.061	0	0.900	0.043	0.902
CSNK1D	CEP135	4439689	4434539	9606.ENSP00000324464	9606.ENSP00000257287	0	0	0	0	0.062	0	0.900	0.044	0.902
SNX9	STAM2	4445995	4435333	9606.ENSP00000376024	9606.ENSP00000263904	0	0	0	0	0.061	0	0.900	0	0.902
TNRC6B	KDM6B	4448205	4434389	9606.ENSP00000401946	9606.ENSP00000254846	0	0	0	0	0.063	0	0.900	0	0.902
TRAPPC4	CSNK1D	4449767	4439689	9606.ENSP00000436005	9606.ENSP00000324464	0	0	0	0	0	0	0.900	0.068	0.902
TNRC6B	NCOA3	4448205	4443859	9606.ENSP00000401946	9606.ENSP00000361066	0	0	0	0	0.065	0	0.900	0	0.902
TRIM37	STUB1	4435049	4433095	9606.ENSP00000262294	9606.ENSP00000219548	0	0	0	0	0.051	0	0.900	0.052	0.902
HERC1	BTBD1	4447646	4434934	9606.ENSP00000390158	9606.ENSP00000261721	0	0	0	0	0.061	0	0.900	0	0.902
HERC1	FBXO9	4447646	4433894	9606.ENSP00000390158	9606.ENSP00000244426	0	0	0	0	0.063	0	0.900	0	0.902
FBXL7	FEM1B	4449258	4438315	9606.ENSP00000423630	9606.ENSP00000307298	0	0	0	0	0.062	0	0.900	0	0.902
PTP4A3	ITGA1	4440343	4436503	9606.ENSP00000332274	9606.ENSP00000282588	0	0	0	0	0.063	0	0.900	0	0.902
CDC16	ARIH2	4442371	4441860	9606.ENSP00000353549	9606.ENSP00000348769	0	0	0	0	0.064	0	0.900	0	0.902
TFIP11	POLR2C	4447119	4433073	9606.ENSP00000384421	9606.ENSP00000219252	0	0	0	0	0.068	0	0.900	0	0.902
TRIM41	KEAP1	4439396	4432712	9606.ENSP00000320869	9606.ENSP00000171111	0	0	0	0	0.061	0	0.900	0	0.902
HLA-DRB5	CTSK	4444482	4435989	9606.ENSP00000364114	9606.ENSP00000271651	0	0	0	0	0.062	0	0.900	0	0.902
BRPF3	TP53	4442029	4435880	9606.ENSP00000350267	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.069	0.902
PCM1	HAUS3	4439896	4433864	9606.ENSP00000327077	9606.ENSP00000243706	0	0	0	0	0.061	0	0.900	0	0.902
B2M	TRIM14	4450405	4441399	9606.ENSP00000452780	9606.ENSP00000344208	0	0	0	0	0.063	0	0.900	0	0.902
SDHA	OGDH	4435517	4433244	9606.ENSP00000264932	9606.ENSP00000222673	0.185	0	0	0	0.586	0	0	0.733	0.902
GSDMD	CTSD	4449662	4433665	9606.ENSP00000433209	9606.ENSP00000236671	0	0	0	0	0.061	0	0.900	0.049	0.902
GBP2	TRIM14	4443541	4441399	9606.ENSP00000359497	9606.ENSP00000344208	0	0	0	0	0.063	0	0.900	0	0.902
PRKACB	PTK2	4443602	4441125	9606.ENSP00000359719	9606.ENSP00000341189	0	0	0	0.583	0.063	0	0.900	0	0.902
DNM2	HLA-DRB5	4445839	4444482	9606.ENSP00000373905	9606.ENSP00000364114	0	0	0	0	0.062	0	0.900	0	0.902
ZC3H8	GTF2F2	4447384	4441082	9606.ENSP00000386488	9606.ENSP00000340823	0	0	0	0	0.063	0	0.900	0	0.902
NCAM1	TRIM3	4451455	4449655	9606.ENSP00000480132	9606.ENSP00000433102	0	0	0	0	0.061	0	0.900	0	0.902
ZNRF2	KEAP1	4439644	4432712	9606.ENSP00000323879	9606.ENSP00000171111	0	0	0	0	0	0	0.900	0.062	0.902
HLA-DRA	DNM2	4446403	4445839	9606.ENSP00000378786	9606.ENSP00000373905	0	0	0	0	0	0	0.900	0.066	0.902
CCNF	ARIH2	4446633	4441860	9606.ENSP00000380256	9606.ENSP00000348769	0	0	0	0	0.062	0	0.900	0	0.902
TBL1XR1	TGS1	4448367	4434751	9606.ENSP00000405574	9606.ENSP00000260129	0	0	0	0	0.063	0	0.900	0	0.902
HLA-E	TRIM25	4444757	4439646	9606.ENSP00000365817	9606.ENSP00000323889	0	0	0	0	0.069	0	0.900	0	0.902
TNRC6B	ETS2	4448205	4442345	9606.ENSP00000401946	9606.ENSP00000353344	0	0	0	0	0	0	0.900	0.065	0.902
CDC23	PSMB4	4446340	4436872	9606.ENSP00000378350	9606.ENSP00000290541	0	0	0	0	0.067	0	0.900	0	0.902
RNF216	TRIM25	4445894	4439646	9606.ENSP00000374552	9606.ENSP00000323889	0	0	0	0	0.061	0	0.900	0	0.902
FBXL7	KEAP1	4449258	4432712	9606.ENSP00000423630	9606.ENSP00000171111	0	0	0	0	0.061	0	0.900	0	0.902
GLI3	PSMB4	4446476	4436872	9606.ENSP00000379258	9606.ENSP00000290541	0	0	0	0	0	0.057	0.900	0	0.901
TRIM37	KLHL20	4435049	4432835	9606.ENSP00000262294	9606.ENSP00000209884	0	0	0	0	0.060	0	0.900	0	0.901
MCFD2	TFG	4447405	4433787	9606.ENSP00000386651	9606.ENSP00000240851	0	0	0	0	0.056	0	0.900	0	0.901
CTNNB1	PSMA5	4441426	4435972	9606.ENSP00000344456	9606.ENSP00000271308	0	0	0	0	0	0.052	0.900	0	0.901
NCOA6	EED	4444453	4435244	9606.ENSP00000363929	9606.ENSP00000263360	0	0	0	0	0	0	0.900	0.058	0.901
PXN	LAMA5	4435751	4434270	9606.ENSP00000267257	9606.ENSP00000252999	0	0	0	0	0	0	0.900	0.053	0.901
GDI1	DENND5A	4447833	4440032	9606.ENSP00000394071	9606.ENSP00000328524	0	0	0	0	0.055	0	0.900	0	0.901
NUP153	SNRPD3	4450099	4432879	9606.ENSP00000444029	9606.ENSP00000215829	0	0	0	0	0.053	0	0.900	0	0.901
MAPRE1	CNTRL	4444588	4444274	9606.ENSP00000364721	9606.ENSP00000362962	0	0	0	0	0.054	0	0.900	0	0.901
SCARB2	STAM2	4435511	4435333	9606.ENSP00000264896	9606.ENSP00000263904	0	0	0	0	0	0	0.900	0.057	0.901
RNF130	TRIM41	4449536	4439396	9606.ENSP00000430237	9606.ENSP00000320869	0	0	0	0	0.055	0	0.900	0	0.901
AP1G1	HLA-DRB1	4446158	4442321	9606.ENSP00000377148	9606.ENSP00000353099	0	0	0	0	0	0	0.900	0.058	0.901
COG2	GCC1	4442720	4439228	9606.ENSP00000355629	9606.ENSP00000318821	0	0	0	0	0.055	0	0.900	0	0.901
MED21	NCOR1	4436513	4435844	9606.ENSP00000282892	9606.ENSP00000268712	0	0	0	0	0	0	0.900	0.054	0.901
TNRC6A	KDM6B	4446455	4434389	9606.ENSP00000379144	9606.ENSP00000254846	0	0	0	0	0.052	0	0.900	0	0.901
COPE	ZW10	4435143	4432777	9606.ENSP00000262812	9606.ENSP00000200135	0	0	0	0	0.055	0	0.900	0	0.901
FBXL7	PSMB4	4449258	4436872	9606.ENSP00000423630	9606.ENSP00000290541	0	0	0	0	0	0	0.900	0.059	0.901
COL15A1	PPIB	4444486	4437619	9606.ENSP00000364140	9606.ENSP00000300026	0	0	0	0	0.053	0	0.900	0	0.901
NSA2	CIRH1A	4451776	4439903	9606.ENSP00000483484	9606.ENSP00000327179	0	0	0	0	0.781	0.567	0	0	0.901
CD36	HGSNAT	4448068	4445246	9606.ENSP00000399421	9606.ENSP00000368965	0	0	0	0	0	0	0.900	0.057	0.901
RAB37	VAPA	4446048	4441538	9606.ENSP00000376390	9606.ENSP00000345656	0	0	0	0	0	0	0.900	0.055	0.901
